desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
4.45468E+14,http://www.animal.go.kr/files/shelter/2023/05/20230607230680_s.jpg,20230607,익산시영등동소라골식당주변,[개] 믹스견,흰검정,2023(년생),1(Kg),전북-익산-2023-00723,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230607230680.jpg,보호중,F,N,[Table],익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769
4.45468E+14,http://www.animal.go.kr/files/shelter/2023/05/202306072306249_s.jpg,20230607,익산시영등동소라골식당주변,[개] 믹스견,흰검정,2023(년생),1(Kg),전북-익산-2023-00722,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306072306249.jpg,보호중,M,N,[Table],익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769
4.45468E+14,http://www.animal.go.kr/files/shelter/2023/05/202306072306229_s.jpg,20230607,익산시영등동소라골식당주변,[개] 믹스견,흰검정,2023(년생),1(Kg),전북-익산-2023-00721,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306072306229.jpg,보호중,M,N,[Table],익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769
4.45468E+14,http://www.animal.go.kr/files/shelter/2023/05/20230607230632_s.jpg,20230607,익산시남중동고용복지센터주차장에서,[고양이] 한국 고양이,흰검정,2023(년생),0.4(Kg),전북-익산-2023-00720,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230607230632.jpg,보호중,M,N,[Table],익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769
4.45464E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081106478_s.jpg,20230607,한옥마을예촌막걸리앞,[개] 말티즈,흰색,2013(년생),4.6(Kg),전북-전주-2023-00706,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081106478.jpg,종료(반환),M,Y,[Table],동부동물병원,063-231-2455,전라북도 전주시 완산구 경원동1가 3-10,전라북도 전주시,김민석,063-281-5277
4.4446E+14,http://www.animal.go.kr/files/shelter/2023/05/20230607160686_s.jpg,20230607,서부면 와룡로72번길245,[개] 믹스견,연갈색,2021(년생),18(Kg),충남-홍성-2023-00302,20230608,20230615,http://www.animal.go.kr/files/shelter/2023/05/20230607160686.jpg,보호중,F,U,[Table],금일동물보호센터,041-634-5400,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,충청남도 홍성군,김우영,041-630-1374
4.4446E+14,http://www.animal.go.kr/files/shelter/2023/05/202306071106922_s.jpg,20230607,홍북읍 대인리204번지,[개] 믹스견,검은색,2021(년생),20(Kg),충남-홍성-2023-00301,20230608,20230615,http://www.animal.go.kr/files/shelter/2023/05/202306071106922.jpg,보호중,M,U,[Table],금일동물보호센터,041-634-5400,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,충청남도 홍성군,김우영,041-630-1374
4.44452E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406592_s.jpg,20230607,연화로 16 연화마을7단지 ,[개] 믹스견,"검,흰",2023(60일미만)(년생),1.5(Kg),충남-아산-2023-00420,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081406592.jpg,종료(반환),F,N,[Table],아산동물복지지원센터,041-537-3894,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시,신지수,041-537-3894
4.44452E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081106817[1]_s.jpg,20230607,음봉면 음봉로 308번길 12-9,[개] 말티즈,흰색,2019(년생),1.6(Kg),충남-아산-2023-00419,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081106817[1].jpg,보호중,M,N,[Table],아산동물복지지원센터,041-537-3894,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시,신지수,041-537-3894
4.44452E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081106566_s.jpg,20230607,인주면 신성리 36-3,[개] 믹스견,흰색,2022(년생),9.2(Kg),충남-아산-2023-00418,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081106566.jpg,보호중,F,U,[Table],아산동물복지지원센터,041-537-3894,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시,신지수,041-537-3894
4.44452E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081106919_s.jpg,20230607,도고면 도고면로155번길 43-15,[개] 푸들,검정,2023(년생),5.2(Kg),충남-아산-2023-00417,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081106919.jpg,보호중,F,N,[Table],아산동물복지지원센터,041-537-3894,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시,신지수,041-537-3894
4.44452E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081006850_s.jpg,20230607,수철리길 58,[개] 믹스견,흰색,2020(년생),20(Kg),충남-아산-2023-00416,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081006850.jpg,보호중,M,N,[Table],아산동물복지지원센터,041-537-3894,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시,신지수,041-537-3894
4.44451E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406509_s.jpg,20230607,천북면 하학로 112인근 지방도 주변,[고양이] 한국 고양이,천북면 하학로 112인근 지방도 주변,2023(60일미만)(년생),0.52(Kg),충남-보령-2023-00259,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081406509.jpg,보호중,M,N,[Table],보령길고양이보호협회,010-9942-9901,충청남도 보령시 남대천로 91 (대천동) 상가동 201호,충청남도 보령시,김문식,041-930-7931
4.44451E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406566_s.jpg,20230607,천북면 하학로 112인근 지방도 주변,[고양이] 한국 고양이,황색,2023(60일미만)(년생),0.5(Kg),충남-보령-2023-00258,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081406566.jpg,보호중,M,N,[Table],보령길고양이보호협회,010-9942-9901,충청남도 보령시 남대천로 91 (대천동) 상가동 201호,충청남도 보령시,김문식,041-930-7931
4.44451E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406226_s.jpg,20230607,천북면 하학로 112인근 지방도,[고양이] 한국 고양이,검황색,2023(60일미만)(년생),0.53(Kg),충남-보령-2023-00257,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081406226.jpg,보호중,M,N,[Table],보령길고양이보호협회,010-9942-9901,충청남도 보령시 남대천로 91 (대천동) 상가동 201호,충청남도 보령시,김문식,041-930-7931
4.44451E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406847_s.jpg,20230607,보령시 주포파출소 주변,[고양이] 한국 고양이,황검색,2023(60일미만)(년생),0.35(Kg),충남-보령-2023-00256,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081406847.jpg,보호중,F,N,[Table],보령길고양이보호협회,010-9942-9901,충청남도 보령시 남대천로 91 (대천동) 상가동 201호,충청남도 보령시,김문식,041-930-7931
4.44451E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406999_s.jpg,20230607,보령시 대원칸타빌 아파트 지하주차장,[개] 믹스견,백색,2020(년생),4.5(Kg),충남-보령-2023-00255,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081406999.jpg,보호중,M,N,[Table],보령시유기동물보호소,010-5427-7210,충청남도 보령시 녹문3길 7 (내항동) ,충청남도 보령시,김문식,041-930-7931
4.44449E+14,http://www.animal.go.kr/files/shelter/2023/05/202306071906927_s.jpg,20230607,서북구 직산읍 청호아파트 5차 후문,[고양이] 한국 고양이,치즈,2023(60일미만)(년생),0.35(Kg),충남-천안-2023-00600,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306071906927.jpg,보호중,M,N,[Table],천안시유기동물보호소,010-5913-5119,"충청남도 천안시 동남구 충절로 437 (삼룡동) 문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",충청남도 천안시,축산과,041-521-5735
4.44449E+14,http://www.animal.go.kr/files/shelter/2023/05/202306071906222_s.jpg,20230607,서북구 백석공단 6길 16,[개] 믹스견,흰색,2018(년생),22(Kg),충남-천안-2023-00599,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306071906222.jpg,보호중,F,U,[Table],천안시유기동물보호소,010-5913-5119,"충청남도 천안시 동남구 충절로 437 (삼룡동) 문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",충청남도 천안시,축산과,041-521-5735
4.44449E+14,http://www.animal.go.kr/files/shelter/2023/05/202306071906159_s.jpg,20230607,서북구 쌍용동 세경개나리 아파트,[고양이] 한국 고양이,흰+검,2023(60일미만)(년생),0.5(Kg),충남-천안-2023-00598,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306071906159.jpg,보호중,F,N,[Table],천안시유기동물보호소,010-5913-5119,"충청남도 천안시 동남구 충절로 437 (삼룡동) 문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",충청남도 천안시,축산과,041-521-5735
4.44449E+14,http://www.animal.go.kr/files/shelter/2023/05/202306071906670_s.jpg,20230607,서북구 쌍용동 세경개나리 아파트,[고양이] 한국 고양이,삼색이,2023(60일미만)(년생),0.45(Kg),충남-천안-2023-00597,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306071906670.jpg,보호중,M,N,[Table],천안시유기동물보호소,010-5913-5119,"충청남도 천안시 동남구 충절로 437 (삼룡동) 문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",충청남도 천안시,축산과,041-521-5735
4.44449E+14,http://www.animal.go.kr/files/shelter/2023/05/202306071906965_s.jpg,20230607,동남구 청수현대아파트 놀이터,[개] 웰시 코기 카디건,갈+흰,2017(년생),10(Kg),충남-천안-2023-00596,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306071906965.jpg,보호중,M,N,[Table],천안시유기동물보호소,010-5913-5119,"충청남도 천안시 동남구 충절로 437 (삼룡동) 문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",충청남도 천안시,축산과,041-521-5735
4.43445E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081106868_s.jpg,20230607,진천 농협 인근(하천 뚝방),[개] 믹스견,황색,2023(년생),4.5(Kg),충북-진천-2023-00150,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081106868.jpg,보호중,F,U,[Table],증평 가정견 훈련소,010-3169-1151,충청북도 증평군 도안면 입장길 239  ,충청북도 진천군,윤성호,043-539-3562
4.43445E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081106562_s.jpg,20230607,덕산읍 선옥4길 8,[개] 믹스견,흰색,2018(년생),3.5(Kg),충북-진천-2023-00149,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081106562.jpg,보호중,F,U,[Table],증평 가정견 훈련소,010-3169-1151,충청북도 증평군 도안면 입장길 239  ,충청북도 진천군,윤성호,043-539-3562
4.4156E+14,http://www.animal.go.kr/files/shelter/2023/05/20230608150652_s.jpg,20230607,군내면 풍류산길 154-29 인근,[개] 믹스견,흰/연갈,2023(년생),8(Kg),경기-포천-2023-00529,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230608150652.jpg,보호중,F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 포천시,차봉환,031-538-3883
4.4156E+14,http://www.animal.go.kr/files/shelter/2023/05/20230608140699[2]_s.jpg,20230607,관인면 찬우물길 260-1 인근,[개] 믹스견,검/갈,2018(년생),20(Kg),경기-포천-2023-00528,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230608140699[2].jpg,보호중,M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 포천시,차봉환,031-538-3883
4.41559E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506223_s.jpg,20230607,송랑로 220 인근,[개] 페키니즈,흰,2020(년생),4.6(Kg),경기-양주-2023-00276,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506223.jpg,보호중,F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시,양주시 동물복지팀,031-8082-7362
4.41559E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506261_s.jpg,20230607,덕계동 694-9 리치마트 인근,[개] 믹스견,갈/검/흰,2015(년생),5(Kg),경기-양주-2023-00275,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506261.jpg,종료(반환),F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시,양주시 동물복지팀,031-8082-7362
4.41414E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506665_s.jpg,20230607,전곡읍 은대리 642-5 일대,[개] 믹스견,흰/갈,2020(년생),14(Kg),경기-연천-2023-00210,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506665.jpg,종료(자연사),M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도 연천군,유기동물담당,031-839-2326
4.41414E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506990_s.jpg,20230607,옥산리 산 10-4 일대,[개] 믹스견,갈/흰,2023(년생),4.6(Kg),경기-연천-2023-00209,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506990.jpg,보호중,F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도 연천군,유기동물담당,031-839-2326
4.41409E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506570_s.jpg,20230607,김포대로 1216번길 84-112 인근,[개] 믹스견,흰,2022(년생),17(Kg),경기-김포-2023-00456,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506570.jpg,보호중,M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 김포시,김시영,031-5186-4323
4.41408E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081206427_s.jpg,20230607,양성면 한내로 125-15,[고양이] 한국 고양이,노랑/하양,2023(60일미만)(년생),0.28(Kg),경기-안성-2023-00281,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081206427.jpg,보호중,M,N,[Table],이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동) ,경기도 안성시,안성시,031-678-5493
4.41408E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081206417_s.jpg,20230607,양성면 한내로 125-15,[고양이] 한국 고양이,노랑/하양,2023(60일미만)(년생),0.3(Kg),경기-안성-2023-00280,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081206417.jpg,보호중,M,N,[Table],이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동) ,경기도 안성시,안성시,031-678-5493
4.41406E+14,http://www.animal.go.kr/files/shelter/2023/05/20230608150630_s.jpg,20230607,문산읍 선유리 297-11 인근,[개] 라브라도 리트리버,연갈,2021(년생),23(Kg),경기-파주-2023-00420,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230608150630.jpg,종료(반환),F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 파주시,파주시 동물보호팀,031-940-4824
4.41406E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506987_s.jpg,20230607,새꽃로 84-2 인근,[고양이] 믹스묘,회/갈/흰,2021(년생),3.1(Kg),경기-파주-2023-00419,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506987.jpg,보호중,M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 파주시,파주시 동물보호팀,031-940-4824
4.41406E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506438_s.jpg,20230607,월롱면 능산리 91-2 인근,[개] 믹스견,흰/연갈,2023(년생),2.4(Kg),경기-파주-2023-00418,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506438.jpg,보호중,M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 파주시,파주시 동물보호팀,031-940-4824
4.41406E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506171_s.jpg,20230607,월롱면 능산리 91-2 인근,[개] 믹스견,검/갈,2023(년생),2.2(Kg),경기-파주-2023-00417,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506171.jpg,보호중,M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 파주시,파주시 동물보호팀,031-940-4824
4.41406E+14,http://www.animal.go.kr/files/shelter/2023/05/20230608150690_s.jpg,20230607,선유리 일대,[개] 프렌치 불독,검/흰,2022(년생),9.7(Kg),경기-파주-2023-00416,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230608150690.jpg,종료(반환),F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 파주시,파주시 동물보호팀,031-940-4824
4.41406E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506403_s.jpg,20230607,찬현면 금승리 599-2 인근,[개] 라브라도 리트리버,흰/갈,2022(년생),25(Kg),경기-파주-2023-00415,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506403.jpg,보호중,F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 파주시,파주시 동물보호팀,031-940-4824
4.41406E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506413_s.jpg,20230607,목동동 768-3 운정청석교회 인근,[개] 웰시 코기 펨브로크,갈/흰,2023(년생),4.6(Kg),경기-파주-2023-00414,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506413.jpg,보호중,M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 파주시,파주시 동물보호팀,031-940-4824
4.41406E+14,http://www.animal.go.kr/files/shelter/2023/05/202306080906617_s.jpg,20230607,금촌초등학교 근처,[개] 푸들,갈색,2022(년생),3.2(Kg),경기-파주-2023-00413,20230608,20230616,http://www.animal.go.kr/files/shelter/2023/05/202306080906617.jpg,보호중,F,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 파주시,파주시 동물보호팀,031-940-4824
4.41399E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081206655_s.jpg,20230607,진접읍 사릉로 649,[개] 말티즈,흰색,2018(년생),4(Kg),경기-남양주-2023-00429,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081206655.jpeg,보호중,F,N,[Table],남양주시동물보호센터,031-590-2785,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시,남양주시,031-590-2324
4.41399E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081206431_s[1].jpg,20230607,화도읍 묵현리 57-5,[개] 치와와,갈색,2021(년생),4.5(Kg),경기-남양주-2023-00428,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081206431.jpeg,보호중,M,N,[Table],남양주시동물보호센터,031-590-2785,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시,남양주시,031-590-2324
4.41398E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506409_s.jpg,20230607,경춘로 288번길 40 인근,[고양이] 한국 고양이,검/흰,2023(년생),0.6(Kg),경기-구리-2023-00056,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506409.jpg,보호중,M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 구리시,구리시 동물보호팀,031-550-2321
4.41398E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506498_s.jpg,20230607,교문동301-9 인근,[개] 포메라니안,흰,2021(년생),3.9(Kg),경기-구리-2023-00055,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506498.jpg,보호중,M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 구리시,구리시 동물보호팀,031-550-2321
4.41393E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081106682_s.jpg,20230607,탑골길 79 부근,[기타축종] 공작,갈초,2023(년생),6(Kg),경기-안산-2023-00453,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081106682.jpg,종료(자연사),Q,U,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494
4.41393E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081106487_s.jpg,20230607,고잔동 712-1 부근,[기타축종] 오리,백,2023(년생),1.2(Kg),경기-안산-2023-00452,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081106487.jpg,보호중,Q,U,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494
4.41383E+14,http://www.animal.go.kr/files/shelter/2023/05/202306080906359_s.jpg,20230607,경수대로 480 부근,[고양이] 한국 고양이,갈백,2023(년생),1.8(Kg),경기-안양-2023-00128,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306080906359.jpg,보호중,F,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안양시,안양시,031-8045-2605
4.41383E+14,http://www.animal.go.kr/files/shelter/2023/05/202306080906847_s.jpg,20230607,박달동 128-2 부근,[고양이] 한국 고양이,흑,2023(60일미만)(년생),0.1(Kg),경기-안양-2023-00127,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306080906847.jpg,종료(자연사),F,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안양시,안양시,031-8045-2605
4.41383E+14,http://www.animal.go.kr/files/shelter/2023/05/202306080906815_s.jpg,20230607,박달동 128-2 부근,[고양이] 한국 고양이,갈백,2023(60일미만)(년생),0.1(Kg),경기-안양-2023-00126,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306080906815.jpg,종료(자연사),M,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안양시,안양시,031-8045-2605
4.41383E+14,http://www.animal.go.kr/files/shelter/2023/05/202306080906599_s.jpg,20230607,박달동 128-2 부근,[고양이] 한국 고양이,흑백,2023(60일미만)(년생),0.1(Kg),경기-안양-2023-00125,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306080906599.jpg,종료(자연사),F,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안양시,안양시,031-8045-2605
4.41383E+14,http://www.animal.go.kr/files/shelter/2023/05/202306080906474_s.jpg,20230607,박달동 128-2 부근,[고양이] 한국 고양이,흑백,2023(60일미만)(년생),0.1(Kg),경기-안양-2023-00124,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306080906474.jpg,종료(자연사),F,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안양시,안양시,031-8045-2605
4.41383E+14,http://www.animal.go.kr/files/shelter/2023/05/202306080906814_s.jpg,20230607,호계동 713 부근,[고양이] 벵갈,갈흑,2021(년생),4.7(Kg),경기-안양-2023-00123,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306080906814.jpg,보호중,Q,U,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안양시,안양시,031-8045-2605
4.41382E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506623_s.jpg,20230607,동일로522번길10 인근,[개] 미니어쳐 핀셔,갈/검/흰,2015(년생),1.9(Kg),경기-의정부-2023-00130,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506623.jpg,종료(반환),F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 의정부시,김한빛,031-828-4083
4.31373E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506751[1]_s.jpg,20230607,언양읍성,[고양이] 터키시 앙고라,흰색,2023(60일미만)(년생),1.2(Kg),울산-울주-2023-00399,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506751[1].jpg,종료(자연사),Q,N,[Table],울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군,김은영,052-204-1635
4.31373E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081506824_s.jpg,20230607,삼성기전회사 주차장,[고양이] 한국 고양이,고등어,2023(60일미만)(년생),0.8(Kg),울산-울주-2023-00395,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081506824.jpg,보호중,Q,N,[Table],울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군,김은영,052-204-1635
4.30367E+14,http://www.animal.go.kr/files/shelter/2023/05/20230608100696_s.jpg,20230607,유성구 지족동 노은지구대 주변,[개] 진도견,황,2021(년생),22.00(Kg),대전-유성-2023-00166,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230608100696.jpg,종료(반환),M,U,[Table],대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구,박대호,042-611-2785
4.30364E+14,http://www.animal.go.kr/files/shelter/2023/05/202306081406424[1]_s.jpg,20230607,낭월 제2노인 회관 인근,[고양이] 한국 고양이,카오스,2023(60일미만)(년생),0.45(Kg),대전-동구-2023-00185,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306081406424[1].jpg,보호중,F,U,[Table],대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 동구,황서영,042-251-6723
4.30364E+14,http://www.animal.go.kr/files/shelter/2023/05/20230608140695[1]_s.jpg,20230607,낭월 제2노인 회관 인근,[고양이] 한국 고양이,삼색,2023(60일미만)(년생),0.45(Kg),대전-동구-2023-00184,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230608140695[1].jpg,보호중,F,U,[Table],대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 동구,황서영,042-251-6723
4.28356E+14,http://www.animal.go.kr/files/shelter/2023/05/20230607140676_s.jpg,20230607,가좌동 178-217,[고양이] 한국 고양이,치즈,2023(년생),2.5(Kg),인천-서구-2023-00448,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/20230607140676.jpg,보호중,F,U,[Table],가정동물병원,032-575-0833,인천광역시 서구 가정로 346 (가정동) ,인천광역시 서구,장규성,032-560-1902
4.28356E+14,http://www.animal.go.kr/files/shelter/2023/05/202306071406877_s.jpg,20230607,검암동 595-5,[개] 말티즈,흰,2010(년생),3.9(Kg),인천-서구-2023-00447,20230608,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306071406877.jpg,종료(반환),F,U,[Table],가정동물병원,032-575-0833,인천광역시 서구 가정로 346 (가정동) ,인천광역시 서구,장규성,032-560-1902
